,UNITID,TYPE,1516_ASSETS,1516_EXPENSES,1516_REVENUE,1516_RESEARCH,1415_ASSETS,1415_EXPENSES,1415_REVENUE,1415_RESEARCH,1314_ASSETS,1314_EXPENSES,1314_REVENUE,1314_RESEARCH,1213_ASSETS,1213_EXPENSES,1213_REVENUE,1213_RESEARCH,1112_ASSETS,1112_EXPENSES,1112_REVENUE,1112_RESEARCH,1011_ASSETS,1011_EXPENSES,1011_REVENUE,1011_RESEARCH,0910_ASSETS,0910_EXPENSES,0910_REVENUE,0910_RESEARCH,0809_ASSETS,0809_EXPENSES,0809_REVENUE,0809_RESEARCH,0708_ASSETS,0708_EXPENSES,0708_REVENUE,0708_RESEARCH,0607_ASSETS,0607_EXPENSES,0607_REVENUE,0607_RESEARCH,0506_ASSETS,0506_EXPENSES,0506_REVENUE,0506_RESEARCH,0405_ASSETS,0405_EXPENSES,0405_REVENUE,0405_RESEARCH,0304_ASSETS,0304_EXPENSES,0304_REVENUE,0304_RESEARCH,0203_ASSETS,0203_EXPENSES,0203_REVENUE,0203_RESEARCH,0102_ASSETS,0102_EXPENSES,0102_REVENUE,0102_RESEARCH
64,116350,for-profit,,,,0,,,,0,,,,34534,,,,0,,,,0,,,,0,,2006469.0,1821079.0,0,,1904522,1345083,0,4091960.0,1016537,400016,0,221085.0,414343,374295,0,293104.0,385284,392316,0,324990.0,381893,387867,0,269624.0,354930,352242,0,268149,344292,372460,0,283219.0,142446.0,337473.0,0.0
65,116563,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1166871.0,1231186.0,0,,1476812,1603871,0,1190419.0,1600123,1610846,0,1304494.0,1752761,1833960,0,1147061.0,1741503,1968956,0,1109166.0,1568066,2533424,93207,1226608.0,1540891,2057106,109687,785420,1356472,1694163,94021,785420.0,1356472.0,1694163.0,94021.0
66,117113,for-profit,15761727.0,35993740.0,30433796.0,0,20527713.0,30067665.0,37619035.0,0,22925780.0,31401006.0,45135880.0,0,24016243.0,31486983.0,49378838.0,0,26408344.0,33883932.0,54201988.0,0,27926243.0,34527267.0,55867762.0,0,27087622.0,33969484.0,51908324.0,0,27020463.0,32781702,49374015,0,28509789.0,32189809,49303409,0,25043524.0,29069854,44773542,0,32801394.0,29382041,39627418,0,26243274.0,23072050,33723074,0,19904514.0,17432002,24832035,0,18151767,12264308,13146275,0,14245833.0,6286123.0,6832275.0,0.0
67,117238,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1038551.0,1143104.0,0,,1073049,1301339,0,1218462.0,1051671,1182401,0,1040193.0,1109544,1174707,0,1163767.0,814564,957638,0,1150456.0,1311346,1612743,0,1097462.0,1124412,1415285,0,1059192,946603,1214829,0,906393.0,784759.0,1024073.0,0.0
68,117928,for-profit,18981790.0,18816293.0,15976217.0,0,14964289.0,31436780.0,21948749.0,0,24094915.0,32875869.0,30079880.0,0,17579358.0,32101139.0,33158157.0,0,19114377.0,32354767.0,36110653.0,0,21435910.0,32701546.0,36522750.0,0,22552765.0,31078986.0,33845846.0,0,19827213.0,28779649,33369145,0,10991317.0,27030398,32947113,0,12001703.0,25774939,32266629,0,19178994.0,28179060,32147905,0,11005220.0,21972188,26298999,0,8339853.0,16689295,17395863,0,5974522,9407662,9481750,0,6021324.0,7619181.0,5625853.0,0.0
69,118134,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1328563.0,1437745.0,0,,1226774,1322321,0,1026918.0,1158908,1234482,0,507244.0,670314,690631,0,522432.0,665457,654717,0,465427.0,648186,673457,0,548500.0,389371,704966,0,489537,549720,618746,0,429279.0,608492.0,635051.0,0.0
70,118143,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,569384.0,616177.0,0,,525760,566709,0,440107.0,496674,529063,0,380433.0,502736,517974,0,391824.0,499092,491038,0,349069.0,486139,505093,0,411376.0,292029,528724,0,367153,412290,464060,0,321958.0,456367.0,476286.0,0.0
71,118161,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1166393.0,1782864.0,0,,1521700,1801840,0,935340.0,1379587,1469245,0,812913.0,1353083,1394152,0,392918.0,1097804,1186496,0,424849.0,874068,949751,0,210075.0,895608,829335,0,326988,784814,811784,0,299420.0,786071.0,805500.0,0.0
72,118189,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,971308.0,1109740.0,0,,1053881,1200005,0,690636.0,1000270,1198558,0,599260.0,986588,997926,0,743418.0,1030630,1121855,0,822732.0,1079279,1184064,0,587147.0,1158583,1342863,0,530802,1118726,1341961,0,493945.0,1038127.0,1123973.0,0.0
73,118198,for-profit,8863297.0,8069331.0,9466750.0,0,8621592.0,8062383.0,10359831.0,0,8352478.0,8065844.0,10211727.0,0,9576510.0,8430060.0,11790040.0,0,8379922.0,8452486.0,11788559.0,0,7113274.0,9034278.0,13052189.0,0,6397498.0,8479736.0,11258231.0,0,5092982.0,7713589,9618017,0,5092982.0,7713590,9618017,0,4258233.0,6946743,8137500,0,3725336.0,5914316,6295834,0,3512156.0,5216999,5999436,0,2880074.0,5272491,5958531,0,33033595,24352831,5409987,0,0.0,0.0,0.0,0.0
74,118259,for-profit,,,,0,14727399.0,6504219.0,7350319.0,0,14367930.0,6667641.0,8719023.0,0,12606304.0,6560835.0,8161390.0,0,10885289.0,7126879.0,7510002.0,0,10530797.0,8029420.0,9991486.0,0,8809121.0,7254855.0,9425012.0,0,6317121.0,5936276,7038879,0,4627629.0,5650403,5440073,0,4542601.0,4858118,5213566,0,4257906.0,4006872,4918299,0,3373484.0,3561356,4568417,0,2226939.0,3148172,4350861,0,1023168,2565262,3198809,0,1023168.0,2565262.0,3198809.0,0.0
75,118277,for-profit,,,,0,50633113.0,15832233.0,20751548.0,0,45295377.0,16256943.0,21229163.0,0,41103124.0,17051889.0,22057299.0,0,36404848.0,16572358.0,21426381.0,0,31564231.0,17245401.0,24622599.0,0,24014440.0,16554490.0,21659538.0,0,18742936.0,15398486,18194006,0,14980767.0,17337777,18615555,0,13849137.0,15662436,17291305,0,12394607.0,12798134,16038971,0,9172533.0,11897960,15395919,0,5041183.0,10603649,12898399,0,2460767,10084890,11381169,0,21376125.0,25293632.0,28030266.0,0.0
76,118286,for-profit,,,,0,37547017.0,10018776.0,12310168.0,0,35517280.0,10921936.0,13137109.0,0,32601758.0,11447192.0,12688782.0,0,32038283.0,11331088.0,15707780.0,0,28487062.0,11871647.0,19394455.0,0,20293554.0,11104362.0,17452276.0,0,13479839.0,9501897,15276178,0,8312384.0,10445876,12803929,0,15809259.0,10220073,11718473,0,14360919.0,8875941,11493165,0,11607223.0,7664922,9756968,0,8717309.0,5431522,7571396,0,6413211,4840499,7481423,0,6413211.0,4840489.0,7481424.0,0.0
77,118958,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,389368.0,486879.0,0,,482328,510664,0,312121.0,408742,429005,0,340143.0,418789,451497,0,335540.0,445349,461137,0,298002.0,462406,491156,0,362677.0,468879,556659,0,420712,411722,451615,0,243187.0,340796.0,357956.0,0.0
78,118967,for-profit,,,,0,49433608.0,8997425.0,12011922.0,0,46694975.0,9087827.0,11910214.0,0,43851532.0,10247090.0,13684891.0,0,,,,0,,,,0,,9519567.0,18593876.0,0,,7802387,15622328,0,8304063.0,8673788,13256504,0,18662967.0,7703241,10793209,0,15343568.0,5772689,9009152,0,11929189.0,5107064,9383598,0,7530267.0,4391443,7509914,0,4422713,3711569,5630053,0,4422712.0,3711569.0,5630053.0,0.0
79,118994,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,220839.0,346270.0,0,,196836,324207,0,297893.0,189402,304730,0,297893.0,189402,304730,0,252070.0,217378,273690,0,286168.0,171812,245529,0,143682.0,163498,231453,0,154271,169005,257864,0,177149.0,152820.0,247607.0,0.0
80,119270,for-profit,34772702.0,25442950.0,26979530.0,0,33531496.0,27212226.0,28043744.0,0,35185380.0,30192318.0,30509457.0,0,38531812.0,29994607.0,30857619.0,100000,37364017.0,31100396.0,36441854.0,3897557,27761024.0,31596863.0,36072435.0,3882062,24734895.0,29232858.0,32889393.0,3983223,16853288.0,24847941,26460358,3511265,14181473.0,20799306,22487215,652523,13786975.0,18438801,21138915,471137,9841984.0,17222746,18530741,511257,7296972.0,13920414,14589080,342044,5852935.0,11506472,12027625,190325,5840430,9197083,8881870,474153,7423156.0,7759506.0,8282275.0,0.0
81,119553,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,7851266.0,9361898.0,0,,6577356,6580336,0,5084493.0,6917935,7387638,0,4911603.0,6284619,6704349,0,4776037.0,4894608,5034101,0,4344078.0,5060236,5427700,0,6392248.0,3966264,4460132,0,3429153,5304258,5388319,0,3757701.0,3977499.0,4129389.0,0.0
82,119775,for-profit,11864000.0,15765000.0,11886000.0,0,13702000.0,15910000.0,11958000.0,0,14895000.0,24292000.0,12911000.0,0,21780000.0,17044000.0,13877000.0,0,15663000.0,15486000.0,14157000.0,0,19801000.0,6894000.0,13284000.0,0,28213093.0,10188031.0,10727579.0,0,28905000.0,3615000,4084000,0,6695500.0,6310000,7441000,0,4791291.0,5686252,6580602,0,3931639.0,4360197,5683370,0,2966000.0,3408000,4129000,0,2954970.0,4601509,4128746,0,3067738,2399883,2682111,0,2926747.0,2363005.0,2567581.0,0.0
83,119951,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3168348.0,3280534.0,0,,971286,2717167,0,1352208.0,1802698,1788023,0,828068.0,1678636,1838976,0,703232.0,1423756,1554625,0,578902.0,1429976,1327107,0,449641.0,896939,900452,0,540215,818833,868040,0,485566.0,721239.0,704974.0,0.0
84,120069,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1599882,2007071,0,,1321293,1430635,0,,1267927,1597556,0,,1022826,1057313,0,,1071051,1102960,0,,1272619,1448092,0,0,1430320,1298380,0,1.0,0.0,0.0,0.0
85,120078,for-profit,34803907.0,6795593.0,7266781.0,0,39510202.0,6808219.0,7159799.0,0,,,,0,,,,0,,,,0,,,,0,,3662098.0,4617106.0,0,,3112496,3672010,0,14067329.0,9210222,9865512,0,12089243.0,7613378,9048270,0,8763504.0,6864494,6986763,0,9166750.0,2491700,2565134,0,8024521.0,2754805,3067687,0,6762549,2163888,2678611,0,0.0,0.0,0.0,0.0
86,120087,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1227579,1143862,0,,1073235,1114369,0,,930228,991907,0,,894873,758778,0,,871180,898725,0,,891479,1364623,0,0,897465,916497,0,1.0,0.0,0.0,0.0
87,120272,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,660130.0,754142.0,0,,670782,703811,0,1235020.0,757373,735821,0,-45159.0,673714,683892,0,7949.0,662736,634443,0,88164.0,654078,653206,0,11271.0,719243,721380,0,65001,576409,657786,0,203753.0,564798.0,661063.0,0.0
88,120661,for-profit,4493000.0,10987000.0,11917000.0,0,5806000.0,12481000.0,15287000.0,0,7167000.0,12723000.0,17001000.0,0,7502000.0,10440000.0,14802000.0,0,5478000.0,8594000.0,11411000.0,0,2460000.0,9089000.0,13236000.0,0,2783000.0,8690000.0,11190000.0,0,2118000.0,7718000,10453000,0,2211000.0,6648000,7829000,0,2066000.0,5895000,6508000,0,1853000.0,5022000,5455000,0,2964000.0,4585000,4999000,0,2118000.0,3449000,3653000,0,2118000,3449000,3653000,0,1670000.0,3127000.0,3073000.0,0.0
89,121275,for-profit,3570468.0,4091470.0,4354926.0,0,4573263.0,5047778.0,5598663.0,0,5633634.0,6114261.0,7304762.0,0,5876861.0,5760479.0,7348847.0,0,6198941.0,5157842.0,7519988.0,0,4785874.0,5262270.0,6734237.0,0,4258487.0,4596862.0,5338449.0,0,3721377.0,4430339,4916161,0,3751833.0,3943613,4838660,0,3702341.0,3732091,4282709,0,2855026.0,3521714,3845303,0,3385482.0,3583875,3763529,0,3385482.0,3583875,3763529,0,3913199,3587305,3778888,0,3951773.0,3295877.0,3698267.0,0.0
90,121433,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,802479.0,880950.0,0,,624108,652913,0,622357.0,511257,513122,0,910583.0,581575,545381,0,910669.0,455113,624843,0,910669.0,455113,624843,0,1018254.0,519389,557429,0,935345,545238,683608,0,1474612.0,570942.0,902169.0,0.0
91,121859,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1958251.0,2218120.0,0,,1644491,1682215,0,1189627.0,1474232,1478249,0,1188043.0,1585610,1624259,0,1354119.0,726938,855435,0,549380.0,470025,535363,0,376653.0,422436,445764,0,330820,358153,360972,0,364745.0,411247.0,381893.0,0.0
92,121868,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2791178.0,3667716.0,0,,2557298,3200428,0,1071758.0,2188945,2754420,0,1909609.0,2045267,2104457,0,1482088.0,1269898,1451573,0,1057666.0,1051735,1262545,0,678272.0,933238,1024673,0,460696,370687,377041,0,0.0,0.0,0.0,0.0
93,121992,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,950227.0,901876.0,0,,222299,11186,0,163485.0,214438,158358,0,110499.0,225,1343,0,677874.0,957336,1000784,0,728172.0,1041537,1107604,0,790683.0,1099036,1095752,0,856665,1003478,1101526,0,749324.0,892160.0,960457.0,0.0
94,122366,for-profit,59519251.0,16864014.0,16720576.0,0,60776681.0,17966313.0,21036741.0,0,56695107.0,18009894.0,25755558.0,0,47034300.0,20909084.0,24131641.0,0,42589465.0,17590286.0,23840270.0,0,39051001.0,21183544.0,25986696.0,0,34290407.0,15243639.0,20381554.0,0,34268024.0,3032195,3874042,0,40346886.0,2285502,2767818,0,28522109.0,2314576,2621308,0,4643681.0,2202567,2380831,0,4424961.0,2098980,2221803,0,3666512.0,1845554,2139525,0,3612735,2007284,2191874,0,3287486.0,1937227.0,2076522.0,0.0
95,122685,for-profit,51409723.0,93900837.0,96639789.0,0,49292091.0,91504832.0,95697949.0,0,56364766.0,94416576.0,100397458.0,0,59358016.0,101845143.0,106919929.0,0,56230167.0,115282171.0,125947965.0,0,63757016.0,110808938.0,124475702.0,0,53741620.0,79093377.0,85754608.0,0,42490591.0,34044644,35291845,0,47814723.0,65911201,66690026,0,39643009.0,60125201,60852605,0,37738135.0,55076232,54425988,0,28870823.0,46172259,46883337,0,26202491.0,37068904,37701057,0,19159224,30348749,31151223,0,16596740.0,25848980.0,26084348.0,0.0
96,123642,for-profit,1311630.0,3407461.0,3442453.0,0,1435967.0,3831305.0,3854336.0,0,1511207.0,4144182.0,4186906.0,0,1421004.0,4593852.0,4755199.0,0,1919348.0,4909205.0,5089378.0,0,1657609.0,4589824.0,4727704.0,0,1652310.0,4451302.0,4566353.0,0,1461356.0,3740597,3772251,0,1467907.0,3243012,3266032,0,1398968.0,3127102,3165579,0,1178771.0,2857166,2874257,0,1379615.0,2823035,2828806,0,2303021.0,2591528,2625722,0,1186578,2349194,2372165,0,1132402.0,2358882.0,2378061.0,0.0
97,123679,for-profit,4534000.0,11217000.0,11734000.0,0,5860000.0,12394000.0,14925000.0,0,6722000.0,12749000.0,16040000.0,0,7278000.0,11542000.0,17381000.0,0,6770000.0,10593000.0,16103000.0,0,3114000.0,10198000.0,15356000.0,0,2428000.0,8781000.0,14113000.0,0,2339000.0,7973000,11102000,0,2732000.0,7274000,9723000,0,1967000.0,6649000,8132000,0,1864000.0,6062000,7859000,0,4110000.0,5534000,7411000,0,3899000.0,5041000,7015000,0,3899000,5041000,7015000,0,2891000.0,4423000.0,6470000.0,0.0
98,124681,for-profit,,,,0,,,,0,28409000.0,45221000.0,35372000.0,0,35582000.0,86000000.0,82799000.0,0,135571000.0,146880000.0,165558000.0,0,122422000.0,125904000.0,161379000.0,0,80186976.0,78793702.0,106627499.0,0,,44280822,50875118,0,43532201.0,44436082,50875118,0,36789822.0,38265101,32714928,0,40836323.0,36580797,37086259,0,34977778.0,31039934,39201740,0,29611631.0,30206175,36962419,0,29611631,30206175,36962419,0,22735311.0,31613090.0,37938469.0,0.0
99,124706,for-profit,6527000.0,10237000.0,11004000.0,0,6857000.0,10946000.0,13233000.0,0,7262000.0,12038000.0,15170000.0,0,6998000.0,10635000.0,15424000.0,0,6087000.0,10859000.0,16354000.0,0,3981000.0,11465000.0,17372000.0,0,4118000.0,9908000.0,15319000.0,0,3981000.0,9573000,13938000,0,4310000.0,8802000,11848000,0,2514000.0,8572000,10423000,0,2397000.0,7439000,8913000,0,4426000.0,6863000,8049000,0,4602000.0,6282000,7513000,0,4602000,6282000,7513000,0,3962000.0,5075000.0,6289000.0,0.0
100,124937,for-profit,6236000.0,9807000.0,11143000.0,0,6893000.0,10568000.0,12629000.0,0,7062000.0,11574000.0,13858000.0,0,7022000.0,10225000.0,13218000.0,0,5805000.0,9490000.0,14177000.0,0,3768000.0,10011000.0,14615000.0,0,3312000.0,9053000.0,13380000.0,0,3259000.0,8755000,10397000,0,3179000.0,7831000,8964000,0,2272000.0,6824000,7476000,0,2030000.0,6780000,7113000,0,5212000.0,7235000,9876000,0,5767000.0,6667000,9092000,0,5767000,6667000,9092000,0,3660000.0,5617000.0,6807000.0,0.0
101,125231,for-profit,651236000.0,519706000.0,633046000.0,0,597651000.0,498278000.0,621311000.0,0,577777000.0,488186000.0,594171000.0,0,540399000.0,452133000.0,555389000.0,0,453475000.0,422015000.0,511114000.0,0,333784000.0,382702000.0,460296000.0,0,320119000.0,319501000.0,383100000.0,0,311135000.0,266345000,310916000,0,257379000.0,231884000,252057000,0,204174000.0,172235000,194225000,0,134205000.0,129798000,141166000,0,61777000.0,54315000,62552000,0,42623000.0,32894000,33756000,0,42623000,32894000,33756000,0,26060000.0,25160000.0,23258000.0,0.0
102,125532,for-profit,,,,0,,,,0,,,,0,112228000.0,108218656.0,72249024.0,0,117911723.0,88164589.0,75042745.0,0,124767232.0,86539328.0,100937399.0,0,108585303.0,85278123.0,108415821.0,0,80832803.0,68545809,89864386,0,89451954.0,57164194,69202400,0,51986040.0,48413667,57722384,0,37903681.0,23485103,33226561,0,52719106.0,21651605,29061033,0,41973835.0,19110030,26474773,0,60544576,8084576,9062980,0,5092296.0,13290101.0,16603320.0,0.0
103,126164,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,793101.0,1202463.0,0,,760729,971670,0,829716.0,727549,727549,0,1007856.0,196575,115701,0,90729.0,406584,472267,7828,102850.0,368184,410884,7272,153800.0,358911,498315,9649,98923,358911,498315,9649,98923.0,327474.0,384277.0,4684.0
104,126359,for-profit,1694663.0,5838850.0,5052859.0,0,1402891.0,5631573.0,5364716.0,0,1382778.0,6784988.0,6719027.0,0,1442927.0,7399563.0,7404710.0,0,1411161.0,8802953.0,8855208.0,0,1490619.0,8803844.0,9106263.0,0,1299330.0,8630118.0,8751490.0,0,1103584.0,6616623,6635420,0,1177590.0,6130912,5889833,0,1519239.0,6114803,6190249,0,1294208.0,6239640,6366275,0,1270029.0,6675235,6907038,0,1280189.0,6761341,6631687,0,1257630,6172839,6425289,0,1137965.0,5431829.0,5343955.0,0.0
105,126605,for-profit,1645185.0,9243712.0,8264881.0,0,3503014.0,10689021.0,11672809.0,0,4008815.0,12337226.0,13837505.0,0,5498987.0,14054523.0,16082948.0,0,4281278.0,15918969.0,17798689.0,0,3302244.0,15355124.0,17714453.0,0,3072855.0,13190160.0,14193070.0,0,5168570.0,10696305,10816992,0,6202553.0,9523241,9604036,0,13797381.0,8481613,8059388,0,7691533.0,8566507,8421374,0,7734656.0,7599841,7805631,0,6520747.0,7777770,6959357,0,10161950,7806587,7787251,0,6514873.0,8225579.0,8890162.0,0.0
106,126687,for-profit,5580000.0,10867000.0,11168000.0,0,5967000.0,12007000.0,13985000.0,0,7554000.0,13249000.0,14489000.0,0,6992000.0,11578000.0,13149000.0,0,6641000.0,11009000.0,13185000.0,0,3151000.0,10466000.0,15619000.0,0,3972000.0,9574000.0,13655000.0,0,3347000.0,8887000,12613000,0,3446000.0,8175000,10554000,0,3180000.0,7769000,8758000,0,3051000.0,6695000,7147000,0,4690000.0,5841000,5960000,0,3051000.0,5828000,5880000,0,3051000,4828000,5880000,0,2555000.0,3973000.0,4438000.0,0.0
107,126702,for-profit,24984975.0,21394464.0,20819389.0,0,22526909.0,27258538.0,28249919.0,0,18898073.0,31517425.0,37790165.0,0,11357818.0,32071011.0,42237217.0,0,21566754.0,34404541.0,45571782.0,0,21642848.0,35571815.0,48745635.0,0,22607937.0,34995042.0,48705072.0,0,22406645.0,33326628,46094271,0,23426718.0,33826604,45993429,0,46638181.0,31867718,45874949,0,46234261.0,33845270,42531369,0,39953392.0,29775645,37812763,0,36058087.0,29386689,35678255,0,44245032,28606146,33297724,0,41476304.0,26943362.0,32170685.0,0.0
108,126784,for-profit,1625817.0,1729813.0,2618927.0,0,1618204.0,1678253.0,2516127.0,0,1620573.0,1682935.0,2563214.0,0,1601403.0,1679853.0,2551427.0,0,1590502.0,1682652.0,2561275.0,0,1582607.0,1672487.0,2543275.0,0,1591802.0,1752422.0,2573783.0,0,1491802.0,1742422,2473783,0,1265442.0,1652222,2296727,0,937121.0,1667388,2151161,0,933175.0,1500084,2112055,0,892469.0,1398168,2094042,0,892469.0,1398168,2094042,0,580375,1300331,1890130,0,377886.0,1115908.0,1339578.0,0.0
109,126827,for-profit,445870599.0,266311157.0,351129691.0,0,159098531.0,19312844.0,22799882.0,0,109764743.0,26321746.0,29432247.0,0,71130638.0,28022659.0,32044338.0,0,157826233.0,35254942.0,35604771.0,0,87677943.0,27792420.0,34256011.0,0,81345143.0,26947332.0,30210543.0,0,74375795.0,24939395,27451360,0,103250695.0,24073063,27270245,0,70689637.0,22128275,25141043,0,67524511.0,19115880,20892976,0,37677513.0,15099316,16425444,0,70481087.0,11318192,9983206,0,12968502,12052427,13414473,0,11973961.0,12209577.0,12424138.0,0.0
110,126951,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,10610605,12729205,0,,10229974,12136004,0,,12160216,14889586,0,,12316789,17722196,0,,11146704,15909004,0,,9304877,12441305,0,127906731,11662065,12441305,2451124,,6136958.0,7855807.0,1831310.0
111,127219,for-profit,,,,0,,,,0,,,,0,,,,250,,,,250,,,,0,,547362.0,627211.0,0,,491574,620673,1432,82723.0,515196,642798,1648,395985.0,420456,567683,3200,392401.0,464709,577915,0,379488.0,499398,595172,0,306475.0,407441,506065,0,267498,384726,444748,0,239395.0,373594.0,419817.0,0.0
112,127228,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1582717.0,1995280.0,0,,1437474,1729605,0,629511.0,1266821,1654685,0,530289.0,1115513,1391047,0,541228.0,1028731,1292909,0,482564.0,880191,1179714,0,474821.0,744932,1057553,0,388133,610933,949156,0,345093.0,594623.0,906387.0,0.0
113,127316,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2160367.0,2289347.0,0,,2068220,2187973,0,1056765.0,1823795,1874117,0,830225.0,1279234,1387994,0,602695.0,1377532,1453744,0,692949.0,1563625,1880539,0,477295.0,1336756,1546498,0,426719,1093392,1323852,0,278502.0,636774.0,764390.0,0.0
114,127680,for-profit,,,,0,,,,0,,,,0,402387.0,2518789.0,3276184.0,0,446111.0,2513614.0,3923376.0,0,620070.0,2547160.0,3936445.0,0,546414.0,2681303.0,3541431.0,0,100461.0,2483907,2822683,0,128725.0,2330281,2633400,0,146360.0,2399841,2741261,0,151935.0,2163197,2574693,0,151922.0,1971920,2110164,0,175950.0,1722733,1728068,0,98571,1756699,1736956,0,2388398.0,1860492.0,1651113.0,0.0
115,127839,for-profit,8822098.0,19906174.0,19240193.0,0,2487286.0,5341767.0,4937318.0,0,6624371.0,5797290.0,5046083.0,0,7621681.0,5404116.0,5544450.0,0,7836787.0,6063645.0,6487172.0,0,10976050.0,5389825.0,5875075.0,0,8953483.0,4272826.0,3709540.0,0,9014976.0,4193907,3313570,0,9337203.0,4255205,4265433,0,8129842.0,2934487,4042563,0,7335601.0,2873010,4332329,0,6245791.0,3034717,4452395,0,4803867.0,2684827,3335778,0,4063897,2114096,2773454,0,3990379.0,2094097.0,2773454.0,0.0
116,127945,for-profit,10695914.0,22818683.0,15389491.0,0,9203639.0,24781824.0,15676637.0,0,6870842.0,19420590.0,14702938.0,0,7156241.0,17795524.0,14321194.0,0,7202971.0,22062842.0,19898995.0,0,5924797.0,8136254.0,8609708.0,0,9187523.0,12386438.0,13920859.0,0,7504813.0,10023167,10566628,0,6063368.0,8326432,8482943,0,4619768.0,7536236,7597045,0,3931373.0,7172090,7602313,0,3448270.0,6900693,7315282,0,14080133.0,7483833,7043894,0,12518842,6672941,6606119,0,2729534.0,5212515.0,5920605.0,0.0
117,128179,for-profit,3008422.0,10876961.0,12860441.0,0,2792476.0,8895718.0,13748677.0,0,8321913.0,22637450.0,22550790.0,0,2629969.0,8393205.0,11584063.0,0,19675482.0,8179184.0,10747980.0,0,16890710.0,6971052.0,10667992.0,0,5963094.0,5252583.0,7748332.0,0,6100751.0,4657470,6100751,0,7131035.0,4505423,5342745,0,7131035.0,4495309,5342745,0,5964627.0,2985852,3232272,0,5547916.0,2472131,2835101,0,5183550.0,2360650,2933211,0,4522605,2115468,3123267,0,4403047.0,2155468.0,3123267.0,0.0
118,128188,for-profit,3666386.0,12531266.0,9075224.0,0,3138001.0,9782885.0,9012306.0,0,8321913.0,22637450.0,22550790.0,0,2744760.0,9851302.0,10035179.0,0,18785272.0,9681327.0,11612701.0,0,17002490.0,7998561.0,11949834.0,0,12622811.0,6246650.0,9287772.0,0,9286894.0,5289693,6431138,0,7931280.0,4603446,5435523,0,7116678.0,4803436,6308244,0,4631738.0,2426342,3105903,0,4030911.0,2331323,3707942,0,2475039.0,2212264,3038853,0,1545312,2027316,2114623,0,1566009.0,1927316.0,2114623.0,0.0
